urn:ogc:def:parameter:x-istsos:1.0:time:iso8601,urn:ogc:def:procedure,urn:ogc:def:parameter:x-istsos:1.0:river:water:height,urn:ogc:def:parameter:x-istsos:1.0:river:water:height:qualityIndex
2019-03-24T10:25:52+05:30,MASPOTHA_WL,0.12,100
2019-03-24T10:35:53+05:30,MASPOTHA_WL,0.14,100
2019-03-24T10:45:53+05:30,MASPOTHA_WL,0.16,100
2019-03-24T10:55:53+05:30,MASPOTHA_WL,0.14,100
2019-03-24T11:05:54+05:30,MASPOTHA_WL,0.13,100
2019-03-24T11:15:56+05:30,MASPOTHA_WL,0.12,100
2019-03-24T11:25:56+05:30,MASPOTHA_WL,0.11,100
2019-03-24T11:35:56+05:30,MASPOTHA_WL,0.12,100
2019-03-24T11:45:57+05:30,MASPOTHA_WL,0.12,100
2019-03-24T11:55:57+05:30,MASPOTHA_WL,0.13,100
2019-03-24T12:05:58+05:30,MASPOTHA_WL,0.12,100
2019-03-24T12:15:58+05:30,MASPOTHA_WL,0.13,100
2019-03-24T12:25:58+05:30,MASPOTHA_WL,0.12,100
2019-03-24T12:35:58+05:30,MASPOTHA_WL,0.13,100
2019-03-24T12:45:59+05:30,MASPOTHA_WL,0.14,100
2019-03-24T12:55:59+05:30,MASPOTHA_WL,0.13,100
2019-03-24T13:05:59+05:30,MASPOTHA_WL,0.11,100
2019-03-24T13:15:59+05:30,MASPOTHA_WL,0.11,100
2019-03-24T13:25:59+05:30,MASPOTHA_WL,0.12,100
2019-03-24T13:35:59+05:30,MASPOTHA_WL,0.14,100
2019-03-24T13:46:00+05:30,MASPOTHA_WL,0.12,100
2019-03-24T13:56:00+05:30,MASPOTHA_WL,0.11,100
2019-03-24T14:06:01+05:30,MASPOTHA_WL,0.11,100
2019-03-24T14:16:01+05:30,MASPOTHA_WL,0.11,100
2019-03-24T14:26:01+05:30,MASPOTHA_WL,0.11,100
2019-03-24T14:36:01+05:30,MASPOTHA_WL,0.12,100
2019-03-24T14:46:02+05:30,MASPOTHA_WL,0.12,100
2019-03-24T14:56:02+05:30,MASPOTHA_WL,0.11,100
2019-03-24T15:06:03+05:30,MASPOTHA_WL,0.12,100
2019-03-24T15:16:03+05:30,MASPOTHA_WL,0.11,100
2019-03-24T15:26:04+05:30,MASPOTHA_WL,0.11,100
2019-03-24T15:36:04+05:30,MASPOTHA_WL,0.12,100
2019-03-24T15:46:05+05:30,MASPOTHA_WL,0.12,100
2019-03-24T15:56:05+05:30,MASPOTHA_WL,0.11,100
2019-03-24T16:06:05+05:30,MASPOTHA_WL,0.12,100
2019-03-24T16:16:06+05:30,MASPOTHA_WL,0.13,100
2019-03-24T16:26:06+05:30,MASPOTHA_WL,0.12,100
2019-03-24T16:36:06+05:30,MASPOTHA_WL,0.11,100
2019-03-24T16:46:07+05:30,MASPOTHA_WL,0.11,100
2019-03-24T16:56:07+05:30,MASPOTHA_WL,0.12,100
2019-03-24T17:06:08+05:30,MASPOTHA_WL,0.14,100
2019-03-24T17:16:08+05:30,MASPOTHA_WL,0.17,100
2019-03-24T17:26:08+05:30,MASPOTHA_WL,0.19,100
2019-03-24T17:36:08+05:30,MASPOTHA_WL,0.19,100
2019-03-24T17:46:09+05:30,MASPOTHA_WL,0.21,100
2019-03-24T17:56:09+05:30,MASPOTHA_WL,0.2,100
2019-03-24T18:06:09+05:30,MASPOTHA_WL,0.21,100
2019-03-24T18:16:09+05:30,MASPOTHA_WL,0.21,100
2019-03-24T18:26:10+05:30,MASPOTHA_WL,0.23,100
2019-03-24T18:36:10+05:30,MASPOTHA_WL,0.24,100
2019-03-24T18:46:11+05:30,MASPOTHA_WL,0.24,100
2019-03-24T18:56:11+05:30,MASPOTHA_WL,0.24,100
2019-03-24T19:06:11+05:30,MASPOTHA_WL,0.24,100
2019-03-24T19:16:11+05:30,MASPOTHA_WL,0.24,100
2019-03-24T19:26:12+05:30,MASPOTHA_WL,0.25,100
2019-03-24T19:36:12+05:30,MASPOTHA_WL,0.25,100
2019-03-24T19:46:13+05:30,MASPOTHA_WL,0.25,100
2019-03-24T19:56:13+05:30,MASPOTHA_WL,0.25,100
2019-03-24T20:06:14+05:30,MASPOTHA_WL,0.25,100
2019-03-24T20:16:14+05:30,MASPOTHA_WL,0.25,100
2019-03-24T20:26:15+05:30,MASPOTHA_WL,0.25,100
2019-03-24T20:36:16+05:30,MASPOTHA_WL,0.25,100
2019-03-24T20:46:16+05:30,MASPOTHA_WL,0.24,100
2019-03-24T20:56:18+05:30,MASPOTHA_WL,0.25,100
2019-03-24T21:06:18+05:30,MASPOTHA_WL,0.25,100
2019-03-24T21:16:18+05:30,MASPOTHA_WL,0.25,100
2019-03-24T21:26:19+05:30,MASPOTHA_WL,0.25,100
2019-03-24T21:36:20+05:30,MASPOTHA_WL,0.25,100
2019-03-24T21:46:21+05:30,MASPOTHA_WL,0.25,100
2019-03-24T21:56:21+05:30,MASPOTHA_WL,0.25,100
2019-03-24T22:06:22+05:30,MASPOTHA_WL,0.26,100
2019-03-24T22:16:22+05:30,MASPOTHA_WL,0.25,100
2019-03-24T22:26:22+05:30,MASPOTHA_WL,0.25,100
2019-03-24T22:36:22+05:30,MASPOTHA_WL,0.25,100
2019-03-24T22:46:23+05:30,MASPOTHA_WL,0.26,100
2019-03-24T22:56:23+05:30,MASPOTHA_WL,0.25,100
2019-03-24T23:06:23+05:30,MASPOTHA_WL,0.25,100
2019-03-24T23:16:23+05:30,MASPOTHA_WL,0.25,100
2019-03-24T23:26:24+05:30,MASPOTHA_WL,0.25,100
2019-03-24T23:36:24+05:30,MASPOTHA_WL,0.25,100
2019-03-24T23:46:24+05:30,MASPOTHA_WL,0.25,100
2019-03-24T23:56:24+05:30,MASPOTHA_WL,0.25,100
2019-03-25T00:06:25+05:30,MASPOTHA_WL,0.25,100
2019-03-25T00:16:25+05:30,MASPOTHA_WL,0.25,100
2019-03-25T00:26:25+05:30,MASPOTHA_WL,0.25,100
2019-03-25T00:36:25+05:30,MASPOTHA_WL,0.25,100
2019-03-25T00:46:25+05:30,MASPOTHA_WL,0.25,100
2019-03-25T00:56:25+05:30,MASPOTHA_WL,0.25,100
2019-03-25T01:06:26+05:30,MASPOTHA_WL,0.25,100
2019-03-25T01:16:26+05:30,MASPOTHA_WL,0.25,100
2019-03-25T01:26:26+05:30,MASPOTHA_WL,0.25,100
2019-03-25T01:36:26+05:30,MASPOTHA_WL,0.25,100
2019-03-25T01:46:27+05:30,MASPOTHA_WL,0.25,100
2019-03-25T01:56:27+05:30,MASPOTHA_WL,0.25,100
2019-03-25T02:06:27+05:30,MASPOTHA_WL,0.25,100
2019-03-25T02:16:27+05:30,MASPOTHA_WL,0.25,100
2019-03-25T02:26:28+05:30,MASPOTHA_WL,0.26,100
2019-03-25T02:36:28+05:30,MASPOTHA_WL,0.25,100
2019-03-25T02:46:28+05:30,MASPOTHA_WL,0.25,100
2019-03-25T02:56:28+05:30,MASPOTHA_WL,0.25,100
2019-03-25T03:06:28+05:30,MASPOTHA_WL,0.25,100
2019-03-25T03:16:28+05:30,MASPOTHA_WL,0.26,100
2019-03-25T03:26:29+05:30,MASPOTHA_WL,0.25,100
2019-03-25T03:46:30+05:30,MASPOTHA_WL,0.25,100
2019-03-25T03:56:30+05:30,MASPOTHA_WL,0.25,100
2019-03-25T04:06:30+05:30,MASPOTHA_WL,0.25,100
2019-03-25T04:16:30+05:30,MASPOTHA_WL,0.24,100
2019-03-25T04:26:31+05:30,MASPOTHA_WL,0.25,100
2019-03-25T04:36:31+05:30,MASPOTHA_WL,0.25,100
2019-03-25T04:46:31+05:30,MASPOTHA_WL,0.25,100
2019-03-25T04:56:31+05:30,MASPOTHA_WL,0.24,100
2019-03-25T05:06:32+05:30,MASPOTHA_WL,0.25,100
2019-03-25T05:16:32+05:30,MASPOTHA_WL,0.25,100
2019-03-25T05:26:32+05:30,MASPOTHA_WL,0.25,100
2019-03-25T05:36:32+05:30,MASPOTHA_WL,0.25,100
2019-03-25T05:46:32+05:30,MASPOTHA_WL,0.24,100
2019-03-25T05:56:32+05:30,MASPOTHA_WL,0.25,100
2019-03-25T06:06:33+05:30,MASPOTHA_WL,0.24,100
2019-03-25T06:16:33+05:30,MASPOTHA_WL,0.25,100
2019-03-25T06:26:33+05:30,MASPOTHA_WL,0.25,100
2019-03-25T06:36:33+05:30,MASPOTHA_WL,0.24,100
2019-03-25T06:46:34+05:30,MASPOTHA_WL,0.24,100
2019-03-25T06:56:34+05:30,MASPOTHA_WL,0.24,100
2019-03-25T07:06:34+05:30,MASPOTHA_WL,0.25,100
2019-03-25T07:16:34+05:30,MASPOTHA_WL,0.24,100
2019-03-25T07:26:35+05:30,MASPOTHA_WL,0.24,100
2019-03-25T07:36:35+05:30,MASPOTHA_WL,0.23,100
2019-03-25T07:46:35+05:30,MASPOTHA_WL,0.2,100
2019-03-25T07:56:35+05:30,MASPOTHA_WL,0.18,100
2019-03-25T08:06:36+05:30,MASPOTHA_WL,0.15,100
2019-03-25T08:16:36+05:30,MASPOTHA_WL,0.14,100
2019-03-25T08:26:36+05:30,MASPOTHA_WL,0.12,100
2019-03-25T08:36:36+05:30,MASPOTHA_WL,0.12,100
2019-03-25T08:46:37+05:30,MASPOTHA_WL,0.11,100
2019-03-25T08:56:37+05:30,MASPOTHA_WL,0.1,100
2019-03-25T09:06:38+05:30,MASPOTHA_WL,0.1,100
2019-03-25T09:16:38+05:30,MASPOTHA_WL,0.09,100
2019-03-25T09:26:38+05:30,MASPOTHA_WL,0.09,100
2019-03-25T09:36:38+05:30,MASPOTHA_WL,0.1,100
2019-03-25T09:46:39+05:30,MASPOTHA_WL,0.09,100
2019-03-25T09:56:39+05:30,MASPOTHA_WL,0.1,100
2019-03-25T10:06:40+05:30,MASPOTHA_WL,0.1,100
2019-03-25T10:16:40+05:30,MASPOTHA_WL,0.11,100
2019-03-25T10:26:40+05:30,MASPOTHA_WL,0.09,100
2019-03-25T10:36:40+05:30,MASPOTHA_WL,0.09,100
2019-03-25T10:46:41+05:30,MASPOTHA_WL,0.1,100
2019-03-25T10:56:41+05:30,MASPOTHA_WL,0.11,100
2019-03-25T11:06:42+05:30,MASPOTHA_WL,0.1,100
2019-03-25T11:16:42+05:30,MASPOTHA_WL,0.11,100
2019-03-25T11:26:42+05:30,MASPOTHA_WL,0.11,100
2019-03-25T11:36:42+05:30,MASPOTHA_WL,0.13,100
2019-03-25T11:46:43+05:30,MASPOTHA_WL,0.14,100
2019-03-25T11:56:43+05:30,MASPOTHA_WL,0.13,100
2019-03-25T12:06:44+05:30,MASPOTHA_WL,0.12,100
2019-03-25T12:16:44+05:30,MASPOTHA_WL,0.13,100
2019-03-25T12:26:44+05:30,MASPOTHA_WL,0.13,100
2019-03-25T12:36:44+05:30,MASPOTHA_WL,0.13,100
2019-03-25T12:46:45+05:30,MASPOTHA_WL,0.14,100
2019-03-25T12:56:45+05:30,MASPOTHA_WL,0.12,100
2019-03-25T13:06:46+05:30,MASPOTHA_WL,0.13,100
2019-03-25T13:16:46+05:30,MASPOTHA_WL,0.12,100
2019-03-25T13:26:46+05:30,MASPOTHA_WL,0.12,100
2019-03-25T13:36:46+05:30,MASPOTHA_WL,0.12,100
2019-03-25T13:46:47+05:30,MASPOTHA_WL,0.12,100
2019-03-25T13:56:47+05:30,MASPOTHA_WL,-1.1,100
2019-03-25T14:06:47+05:30,MASPOTHA_WL,0.12,100
2019-03-25T14:16:47+05:30,MASPOTHA_WL,0.11,100
2019-03-25T14:26:48+05:30,MASPOTHA_WL,0.13,100
2019-03-25T14:36:48+05:30,MASPOTHA_WL,0.11,100
2019-03-25T14:46:48+05:30,MASPOTHA_WL,0.11,100
2019-03-25T14:56:48+05:30,MASPOTHA_WL,0.12,100
2019-03-25T15:06:49+05:30,MASPOTHA_WL,0.12,100
2019-03-25T15:16:49+05:30,MASPOTHA_WL,0.15,100
2019-03-25T15:26:50+05:30,MASPOTHA_WL,0.11,100
2019-03-25T15:36:50+05:30,MASPOTHA_WL,0.12,100
2019-03-25T15:46:51+05:30,MASPOTHA_WL,0.12,100
2019-03-25T15:56:51+05:30,MASPOTHA_WL,0.12,100
2019-03-25T16:06:51+05:30,MASPOTHA_WL,0.12,100
2019-03-25T16:16:51+05:30,MASPOTHA_WL,0.12,100
2019-03-25T16:26:52+05:30,MASPOTHA_WL,0.12,100
2019-03-25T16:36:52+05:30,MASPOTHA_WL,0.13,100
2019-03-25T16:46:53+05:30,MASPOTHA_WL,0.14,100
2019-03-25T16:56:53+05:30,MASPOTHA_WL,0.14,100
2019-03-25T17:06:53+05:30,MASPOTHA_WL,0.15,100
2019-03-25T17:16:54+05:30,MASPOTHA_WL,0.2,100
2019-03-25T17:26:54+05:30,MASPOTHA_WL,0.19,100
2019-03-25T17:36:54+05:30,MASPOTHA_WL,0.22,100
2019-03-25T17:46:55+05:30,MASPOTHA_WL,0.21,100
2019-03-25T17:56:55+05:30,MASPOTHA_WL,0.22,100
2019-03-25T18:06:55+05:30,MASPOTHA_WL,0.22,100
2019-03-25T18:16:56+05:30,MASPOTHA_WL,0.21,100
2019-03-25T18:26:57+05:30,MASPOTHA_WL,0.21,100
2019-03-25T18:36:57+05:30,MASPOTHA_WL,0.22,100
2019-03-25T18:46:57+05:30,MASPOTHA_WL,0.21,100
2019-03-25T18:56:57+05:30,MASPOTHA_WL,0.2,100
2019-03-25T19:06:58+05:30,MASPOTHA_WL,0.2,100
2019-03-25T19:16:59+05:30,MASPOTHA_WL,0.21,100
2019-03-25T19:27:00+05:30,MASPOTHA_WL,0.21,100
2019-03-25T19:37:02+05:30,MASPOTHA_WL,0.2,100
2019-03-25T19:47:02+05:30,MASPOTHA_WL,0.21,100
2019-03-25T19:57:03+05:30,MASPOTHA_WL,0.21,100
2019-03-25T20:07:04+05:30,MASPOTHA_WL,0.21,100
2019-03-25T20:17:06+05:30,MASPOTHA_WL,0.22,100
2019-03-25T20:27:06+05:30,MASPOTHA_WL,0.23,100
2019-03-25T20:37:06+05:30,MASPOTHA_WL,0.23,100
2019-03-25T20:47:07+05:30,MASPOTHA_WL,0.23,100
2019-03-25T20:57:07+05:30,MASPOTHA_WL,0.23,100
2019-03-25T21:07:07+05:30,MASPOTHA_WL,0.22,100
2019-03-25T21:17:07+05:30,MASPOTHA_WL,0.22,100
2019-03-25T21:27:07+05:30,MASPOTHA_WL,0.23,100
2019-03-25T22:07:08+05:30,MASPOTHA_WL,0.23,100
2019-03-25T22:17:08+05:30,MASPOTHA_WL,0.23,100
2019-03-25T22:27:09+05:30,MASPOTHA_WL,0.23,100
2019-03-25T22:37:09+05:30,MASPOTHA_WL,0.23,100
2019-03-25T22:47:09+05:30,MASPOTHA_WL,0.23,100
2019-03-25T22:57:09+05:30,MASPOTHA_WL,0.23,100
2019-03-25T23:07:10+05:30,MASPOTHA_WL,0.23,100
2019-03-25T23:17:10+05:30,MASPOTHA_WL,0.23,100
2019-03-25T23:27:10+05:30,MASPOTHA_WL,0.23,100
2019-03-25T23:37:10+05:30,MASPOTHA_WL,0.23,100
2019-03-25T23:47:10+05:30,MASPOTHA_WL,0.23,100
2019-03-25T23:57:10+05:30,MASPOTHA_WL,0.24,100
2019-03-26T00:07:11+05:30,MASPOTHA_WL,0.23,100
2019-03-26T00:17:11+05:30,MASPOTHA_WL,0.23,100
2019-03-26T00:27:11+05:30,MASPOTHA_WL,0.24,100
2019-03-26T00:37:11+05:30,MASPOTHA_WL,0.23,100
2019-03-26T00:47:12+05:30,MASPOTHA_WL,0.23,100
2019-03-26T00:57:12+05:30,MASPOTHA_WL,0.23,100
2019-03-26T01:07:12+05:30,MASPOTHA_WL,0.23,100
2019-03-26T01:17:12+05:30,MASPOTHA_WL,0.23,100
2019-03-26T01:27:13+05:30,MASPOTHA_WL,0.24,100
2019-03-26T01:37:13+05:30,MASPOTHA_WL,0.23,100
2019-03-26T01:47:13+05:30,MASPOTHA_WL,0.23,100
2019-03-26T01:57:13+05:30,MASPOTHA_WL,0.23,100
2019-03-26T02:07:14+05:30,MASPOTHA_WL,0.23,100
2019-03-26T02:17:16+05:30,MASPOTHA_WL,0.24,100
2019-03-26T02:27:16+05:30,MASPOTHA_WL,0.24,100
2019-03-26T02:37:16+05:30,MASPOTHA_WL,0.23,100
2019-03-26T02:47:17+05:30,MASPOTHA_WL,0.22,100
2019-03-26T02:57:17+05:30,MASPOTHA_WL,0.22,100
2019-03-26T03:07:17+05:30,MASPOTHA_WL,0.22,100
2019-03-26T03:17:17+05:30,MASPOTHA_WL,0.23,100
2019-03-26T03:27:17+05:30,MASPOTHA_WL,0.24,100
2019-03-26T03:37:17+05:30,MASPOTHA_WL,0.23,100
2019-03-26T03:47:18+05:30,MASPOTHA_WL,0.23,100
2019-03-26T03:57:18+05:30,MASPOTHA_WL,0.23,100
2019-03-26T04:07:18+05:30,MASPOTHA_WL,0.23,100
2019-03-26T04:17:18+05:30,MASPOTHA_WL,0.24,100
2019-03-26T04:27:19+05:30,MASPOTHA_WL,0.24,100
2019-03-26T04:37:21+05:30,MASPOTHA_WL,0.23,100
2019-03-26T04:47:21+05:30,MASPOTHA_WL,0.23,100
2019-03-26T04:57:21+05:30,MASPOTHA_WL,0.23,100
2019-03-26T05:07:22+05:30,MASPOTHA_WL,0.23,100
2019-03-26T05:17:24+05:30,MASPOTHA_WL,0.23,100
2019-03-26T05:27:24+05:30,MASPOTHA_WL,0.23,100
2019-03-26T05:37:24+05:30,MASPOTHA_WL,0.23,100
2019-03-26T05:47:25+05:30,MASPOTHA_WL,0.23,100
2019-03-26T05:57:25+05:30,MASPOTHA_WL,0.23,100
2019-03-26T06:07:25+05:30,MASPOTHA_WL,0.23,100
2019-03-26T06:17:25+05:30,MASPOTHA_WL,0.23,100
2019-03-26T06:27:26+05:30,MASPOTHA_WL,0.23,100
2019-03-26T06:37:28+05:30,MASPOTHA_WL,0.23,100
2019-03-26T06:47:28+05:30,MASPOTHA_WL,0.23,100
2019-03-26T06:57:28+05:30,MASPOTHA_WL,0.23,100
2019-03-26T07:07:29+05:30,MASPOTHA_WL,0.22,100
2019-03-26T07:17:31+05:30,MASPOTHA_WL,0.23,100
2019-03-26T07:27:32+05:30,MASPOTHA_WL,0.23,100
2019-03-26T07:37:32+05:30,MASPOTHA_WL,0.21,100
2019-03-26T07:47:32+05:30,MASPOTHA_WL,0.17,100
2019-03-26T07:57:32+05:30,MASPOTHA_WL,0.14,100
2019-03-26T08:07:33+05:30,MASPOTHA_WL,0.13,100
2019-03-26T08:17:33+05:30,MASPOTHA_WL,0.1,100
2019-03-26T08:27:33+05:30,MASPOTHA_WL,0.1,100
2019-03-26T08:37:33+05:30,MASPOTHA_WL,0.08,100
2019-03-26T08:47:34+05:30,MASPOTHA_WL,0.08,100
2019-03-26T08:57:34+05:30,MASPOTHA_WL,0.07,100
2019-03-26T09:07:34+05:30,MASPOTHA_WL,0.08,100
2019-03-26T09:17:34+05:30,MASPOTHA_WL,0.08,100
2019-03-26T09:27:34+05:30,MASPOTHA_WL,0.08,100
2019-03-26T09:37:34+05:30,MASPOTHA_WL,0.09,100
2019-03-26T09:47:34+05:30,MASPOTHA_WL,0.07,100
2019-03-26T09:57:34+05:30,MASPOTHA_WL,0.09,100
2019-03-26T10:07:35+05:30,MASPOTHA_WL,0.09,100
2019-03-26T10:17:35+05:30,MASPOTHA_WL,0.08,100
2019-03-26T10:27:36+05:30,MASPOTHA_WL,0.09,100
2019-03-26T10:37:36+05:30,MASPOTHA_WL,0.1,100
2019-03-26T10:47:36+05:30,MASPOTHA_WL,0.09,100
2019-03-26T10:57:36+05:30,MASPOTHA_WL,0.08,100
2019-03-26T11:07:37+05:30,MASPOTHA_WL,0.09,100
2019-03-26T11:17:37+05:30,MASPOTHA_WL,0.1,100
2019-03-26T11:27:38+05:30,MASPOTHA_WL,0.09,100
2019-03-26T11:37:38+05:30,MASPOTHA_WL,0.1,100
2019-03-26T11:47:38+05:30,MASPOTHA_WL,0.1,100
2019-03-26T11:57:39+05:30,MASPOTHA_WL,0.1,100
2019-03-26T12:07:39+05:30,MASPOTHA_WL,0.1,100
2019-03-26T12:17:39+05:30,MASPOTHA_WL,0.1,100
2019-03-26T12:27:40+05:30,MASPOTHA_WL,0.11,100
2019-03-26T12:37:40+05:30,MASPOTHA_WL,0.11,100
2019-03-26T12:47:41+05:30,MASPOTHA_WL,0.11,100
2019-03-26T12:57:41+05:30,MASPOTHA_WL,0.09,100
2019-03-26T13:07:41+05:30,MASPOTHA_WL,0.09,100
2019-03-26T13:17:41+05:30,MASPOTHA_WL,0.09,100
2019-03-26T13:27:42+05:30,MASPOTHA_WL,0.1,100
2019-03-26T13:37:42+05:30,MASPOTHA_WL,0.1,100
2019-03-26T13:47:43+05:30,MASPOTHA_WL,0.1,100
2019-03-26T13:57:43+05:30,MASPOTHA_WL,0.1,100
2019-03-26T14:07:44+05:30,MASPOTHA_WL,0.09,100
2019-03-26T14:17:44+05:30,MASPOTHA_WL,0.1,100
2019-03-26T14:27:44+05:30,MASPOTHA_WL,0.09,100
2019-03-26T14:37:44+05:30,MASPOTHA_WL,0.09,100
2019-03-26T14:47:45+05:30,MASPOTHA_WL,0.1,100
2019-03-26T14:57:45+05:30,MASPOTHA_WL,0.09,100
2019-03-26T15:07:46+05:30,MASPOTHA_WL,0.09,100
2019-03-26T15:17:46+05:30,MASPOTHA_WL,0.09,100
2019-03-26T15:27:46+05:30,MASPOTHA_WL,0.1,100
2019-03-26T15:37:47+05:30,MASPOTHA_WL,0.1,100
2019-03-26T15:47:47+05:30,MASPOTHA_WL,0.1,100
2019-03-26T15:57:47+05:30,MASPOTHA_WL,0.1,100
2019-03-26T16:07:47+05:30,MASPOTHA_WL,0.1,100
2019-03-26T16:17:47+05:30,MASPOTHA_WL,0.1,100
2019-03-26T16:27:48+05:30,MASPOTHA_WL,0.11,100
2019-03-26T16:37:48+05:30,MASPOTHA_WL,0.1,100
2019-03-26T16:47:49+05:30,MASPOTHA_WL,0.11,100
2019-03-26T16:57:49+05:30,MASPOTHA_WL,0.11,100
2019-03-26T17:07:49+05:30,MASPOTHA_WL,0.13,100
2019-03-26T17:17:49+05:30,MASPOTHA_WL,0.17,100
2019-03-26T17:27:50+05:30,MASPOTHA_WL,0.18,100
2019-03-26T17:37:50+05:30,MASPOTHA_WL,0.18,100
2019-03-26T17:47:51+05:30,MASPOTHA_WL,0.21,100
2019-03-26T17:57:51+05:30,MASPOTHA_WL,0.21,100
2019-03-26T18:07:51+05:30,MASPOTHA_WL,0.21,100
2019-03-26T18:17:51+05:30,MASPOTHA_WL,0.2,100
2019-03-26T18:27:52+05:30,MASPOTHA_WL,0.21,100
2019-03-26T18:37:52+05:30,MASPOTHA_WL,0.21,100
2019-03-26T18:47:53+05:30,MASPOTHA_WL,0.22,100
2019-03-26T18:57:53+05:30,MASPOTHA_WL,0.22,100
2019-03-26T19:07:53+05:30,MASPOTHA_WL,0.22,100
2019-03-26T19:17:53+05:30,MASPOTHA_WL,0.22,100
2019-03-26T19:27:54+05:30,MASPOTHA_WL,0.22,100
2019-03-26T19:37:54+05:30,MASPOTHA_WL,0.23,100
2019-03-26T19:47:55+05:30,MASPOTHA_WL,0.23,100
2019-03-26T19:57:55+05:30,MASPOTHA_WL,0.23,100
2019-03-26T20:07:55+05:30,MASPOTHA_WL,0.24,100
2019-03-26T20:17:55+05:30,MASPOTHA_WL,0.24,100
2019-03-26T20:27:56+05:30,MASPOTHA_WL,0.23,100
2019-03-26T20:37:56+05:30,MASPOTHA_WL,0.23,100
2019-03-26T20:47:56+05:30,MASPOTHA_WL,0.23,100
2019-03-26T20:57:56+05:30,MASPOTHA_WL,0.23,100
2019-03-26T21:07:57+05:30,MASPOTHA_WL,0.23,100
2019-03-26T21:17:57+05:30,MASPOTHA_WL,0.23,100
2019-03-26T21:27:57+05:30,MASPOTHA_WL,0.23,100
2019-03-26T21:37:57+05:30,MASPOTHA_WL,0.23,100
2019-03-26T21:47:58+05:30,MASPOTHA_WL,0.23,100
2019-03-26T21:57:58+05:30,MASPOTHA_WL,0.23,100
2019-03-26T22:07:58+05:30,MASPOTHA_WL,0.24,100
2019-03-26T22:17:58+05:30,MASPOTHA_WL,0.24,100
2019-03-26T22:27:58+05:30,MASPOTHA_WL,0.23,100
2019-03-26T22:37:58+05:30,MASPOTHA_WL,0.23,100
2019-03-26T22:47:59+05:30,MASPOTHA_WL,0.23,100
2019-03-26T22:57:59+05:30,MASPOTHA_WL,0.23,100
2019-03-26T23:07:59+05:30,MASPOTHA_WL,0.23,100
2019-03-26T23:17:59+05:30,MASPOTHA_WL,0.24,100
2019-03-26T23:28:00+05:30,MASPOTHA_WL,0.23,100
2019-03-26T23:38:00+05:30,MASPOTHA_WL,0.23,100
2019-03-26T23:48:00+05:30,MASPOTHA_WL,0.23,100
2019-03-26T23:58:00+05:30,MASPOTHA_WL,0.23,100
2019-03-27T00:08:01+05:30,MASPOTHA_WL,0.23,100
2019-03-27T00:18:01+05:30,MASPOTHA_WL,0.23,100
2019-03-27T00:28:01+05:30,MASPOTHA_WL,0.24,100
2019-03-27T00:38:01+05:30,MASPOTHA_WL,0.24,100
2019-03-27T00:48:02+05:30,MASPOTHA_WL,0.24,100
2019-03-27T00:58:02+05:30,MASPOTHA_WL,0.24,100
2019-03-27T01:08:02+05:30,MASPOTHA_WL,0.24,100
2019-03-27T01:18:02+05:30,MASPOTHA_WL,0.23,100
2019-03-27T01:28:03+05:30,MASPOTHA_WL,0.23,100
2019-03-27T01:38:03+05:30,MASPOTHA_WL,0.23,100
2019-03-27T01:48:03+05:30,MASPOTHA_WL,0.23,100
2019-03-27T01:58:03+05:30,MASPOTHA_WL,0.23,100
2019-03-27T02:08:03+05:30,MASPOTHA_WL,0.24,100
2019-03-27T02:18:03+05:30,MASPOTHA_WL,0.24,100
2019-03-27T02:28:04+05:30,MASPOTHA_WL,0.24,100
2019-03-27T02:38:04+05:30,MASPOTHA_WL,0.24,100
2019-03-27T02:48:04+05:30,MASPOTHA_WL,0.23,100
2019-03-27T02:58:04+05:30,MASPOTHA_WL,0.23,100
2019-03-27T03:08:05+05:30,MASPOTHA_WL,0.24,100
2019-03-27T03:18:05+05:30,MASPOTHA_WL,0.24,100
2019-03-27T03:28:05+05:30,MASPOTHA_WL,0.23,100
2019-03-27T03:38:05+05:30,MASPOTHA_WL,0.24,100
2019-03-27T03:48:05+05:30,MASPOTHA_WL,0.24,100
2019-03-27T03:58:05+05:30,MASPOTHA_WL,0.24,100
2019-03-27T04:08:06+05:30,MASPOTHA_WL,0.24,100
2019-03-27T04:18:06+05:30,MASPOTHA_WL,0.24,100
2019-03-27T04:28:06+05:30,MASPOTHA_WL,0.22,100
2019-03-27T04:38:06+05:30,MASPOTHA_WL,0.23,100
2019-03-27T04:48:07+05:30,MASPOTHA_WL,0.23,100
2019-03-27T04:58:07+05:30,MASPOTHA_WL,0.23,100
2019-03-27T05:08:07+05:30,MASPOTHA_WL,0.23,100
2019-03-27T05:18:07+05:30,MASPOTHA_WL,0.23,100
2019-03-27T05:28:07+05:30,MASPOTHA_WL,0.23,100
2019-03-27T05:38:07+05:30,MASPOTHA_WL,0.23,100
2019-03-27T05:48:08+05:30,MASPOTHA_WL,0.23,100
2019-03-27T05:58:08+05:30,MASPOTHA_WL,0.23,100
2019-03-27T06:08:08+05:30,MASPOTHA_WL,0.23,100
2019-03-27T06:18:08+05:30,MASPOTHA_WL,0.23,100
2019-03-27T06:28:09+05:30,MASPOTHA_WL,0.23,100
2019-03-27T06:38:09+05:30,MASPOTHA_WL,0.23,100
2019-03-27T06:48:09+05:30,MASPOTHA_WL,0.23,100
2019-03-27T06:58:09+05:30,MASPOTHA_WL,0.23,100
